客户号,客户姓名,性别,年龄_连续,婚姻状态,户籍,教育程度,居住类型,职业类别,工作年限,个人收入_连续,保险缴纳,车辆情况,信用总评分,信用等级,额度,审批结果
0000999993899634,anon_S9824,女,47,未婚,吉林,大专,租房,私营企业,27,42000000,无,无,82,B-良好客户,50000,0-通过
0000999993889296,anon_S8861,男,41,未婚,广东,大专,租房,外资企业,21,1880000,无,无,82,B-良好客户,50000,0-通过
0000999993889309,anon_S8862,女,51,未婚,湖北,大专,租房,外资企业,31,1880000,无,无,82,B-良好客户,50000,0-通过
0000999993889310,anon_S8863,男,27,离异,江西,本科,租房,其他企业,4,1880000,有,无,82,B-良好客户,50000,0-通过
0000999993899601,anon_S9822,女,56,未婚,陕西,大专,租房,私营企业,36,42000000,无,无,82,B-良好客户,50000,0-通过
0000999993869609,anon_S6901,男,28,未婚,陕西,硕士及以上,自购房,外资企业,3,232000,有,有,82,B-良好客户,50000,0-通过
0000999993899293,anon_S9793,女,49,未婚,贵州,大专,租房,国有企业,29,40000000,无,无,82,B-良好客户,50000,0-通过
0000999993885305,anon_S8466,男,66,未婚,广东,大专,租房,其他企业,46,999000,无,无,82,B-良好客户,50000,0-通过
0000999993899226,anon_S9786,男,47,未婚,山东,本科,租房,国有企业,24,40000000,无,无,82,B-良好客户,50000,0-通过
0000999993889434,anon_S8875,女,27,已婚,天津,本科,租房,个体户,4,1884700,有,无,82,B-良好客户,50000,0-通过
0000999993899179,anon_S9781,男,30,离异,河北,硕士及以上,租房,私营企业,5,40000000,无,无,82,B-良好客户,50000,0-通过
0000999993899135,anon_S9777,男,47,未婚,江苏,本科,租房,个体户,24,40000000,无,无,82,B-良好客户,50000,0-通过
0000999993880872,anon_S8025,女,39,已婚,上海,大专,自购房,其他企业,19,480000,有,有,82,B-良好客户,50000,0-通过
0000999993894126,anon_S9342,男,27,已婚,黑龙江,本科,租房,私营企业,4,7962400,有,无,82,B-良好客户,50000,0-通过
0000999993899088,anon_S9772,男,52,已婚,宁夏,大专,租房,其他企业,32,38400000,无,无,82,B-良好客户,50000,0-通过
0000999993894206,anon_S9350,男,62,已婚,上海,大专,租房,私营企业,42,8000000,无,无,82,B-良好客户,50000,0-通过
0000999993899077,anon_S9771,男,49,已婚,青海,大专,租房,外资企业,29,38400000,无,无,82,B-良好客户,50000,0-通过
0000999993885622,anon_S8498,女,43,未婚,上海,大专,租房,外资企业,23,1032000,无,无,82,B-良好客户,50000,0-通过
0000999993894308,anon_S9360,男,27,已婚,浙江,本科,租房,外资企业,4,8000000,有,无,82,B-良好客户,50000,0-通过
0000999993869531,anon_S6894,女,33,未婚,辽宁,大专,自购房,私营企业,13,231400,有,有,82,B-良好客户,50000,0-通过
0000999993894375,anon_S9367,男,27,未婚,山东,本科,租房,外资企业,4,8000000,有,无,82,B-良好客户,50000,0-通过
0000999993871460,anon_S7086,男,42,离异,天津,本科,自购房,私营企业,19,260717,有,有,83,B-良好客户,50000,0-通过
0000999993891512,anon_S9082,男,29,已婚,广西,本科,租房,私营企业,6,5040000,有,无,83,B-良好客户,50000,0-通过
0000999993897207,anon_S9649,男,29,未婚,内蒙古,本科,租房,私营企业,6,22000000,有,无,83,B-良好客户,50000,0-通过
0000999993859840,anon_S5926,女,42,已婚,江苏,本科,自购房,私营企业,19,110000,有,有,83,B-良好客户,50000,0-通过
0000999993885214,anon_S8458,男,30,未婚,上海,本科,租房,外资企业,7,980000,有,无,83,B-良好客户,50000,0-通过
0000999993883942,anon_S8331,男,30,未婚,福建,本科,租房,私营企业,7,832000,有,无,83,B-良好客户,50000,0-通过
0000999993885009,anon_S8437,男,30,未婚,上海,本科,租房,私营企业,7,980000,有,无,83,B-良好客户,50000,0-通过
0000999993884991,anon_S8436,男,30,未婚,北京,本科,租房,个体户,7,980000,有,无,83,B-良好客户,50000,0-通过
0000999993882778,anon_S8214,女,34,未婚,海南,硕士及以上,租房,其他企业,9,640000,无,无,83,B-良好客户,50000,0-通过
0000999993883465,anon_S8283,男,31,已婚,四川,本科,租房,私营企业,8,765000,有,无,83,B-良好客户,50000,0-通过
0000999993895380,anon_S9467,男,31,未婚,湖北,本科,租房,国有企业,8,10000000,有,无,83,B-良好客户,50000,0-通过
0000999993886466,anon_S8582,女,29,未婚,江西,本科,租房,外资企业,6,1216000,无,有,83,B-良好客户,50000,0-通过
0000999993889445,anon_S8876,女,29,已婚,吉林,本科,租房,私营企业,6,1920000,有,无,83,B-良好客户,50000,0-通过
0000999993886499,anon_S8585,男,29,未婚,贵州,本科,租房,其他企业,6,1216000,无,有,83,B-良好客户,50000,0-通过
0000999993868822,anon_S6823,男,40,未婚,山西,大专,自购房,外资企业,20,220000,有,有,83,B-良好客户,50000,0-通过
0000999993885349,anon_S8470,女,30,未婚,广东,本科,租房,私营企业,7,999000,有,无,83,B-良好客户,50000,0-通过
0000999993885350,anon_S8471,男,30,未婚,江苏,本科,租房,外资企业,7,999000,有,无,83,B-良好客户,50000,0-通过
0000999993884980,anon_S8435,男,30,未婚,湖北,本科,租房,个体户,7,980000,有,无,83,B-良好客户,50000,0-通过
0000999993895357,anon_S9464,男,31,未婚,广西,本科,租房,其他企业,8,10000000,有,无,83,B-良好客户,50000,0-通过
0000999993894921,anon_S9422,女,31,未婚,湖南,本科,租房,个体户,8,8700000,有,无,83,B-良好客户,50000,0-通过
0000999993887028,anon_S8636,男,29,离异,甘肃,本科,租房,私营企业,6,1349700,有,无,83,B-良好客户,50000,0-通过
0000999993894818,anon_S9411,男,31,未婚,青海,本科,租房,私营企业,8,8400515,有,无,83,B-良好客户,50000,0-通过
0000999993885521,anon_S8488,女,30,未婚,河南,本科,租房,私营企业,7,999000,有,无,83,B-良好客户,50000,0-通过
0000999993880656,anon_S8003,男,40,已婚,贵州,本科,自购房,私营企业,17,476700,有,有,83,B-良好客户,50000,0-通过
0000999993859454,anon_S5888,女,43,未婚,山西,本科,自购房,私营企业,20,108000,有,有,83,B-良好客户,50000,0-通过
0000999993887039,anon_S8637,男,31,已婚,福建,本科,租房,私营企业,8,1349700,有,无,83,B-良好客户,50000,0-通过
0000999993885576,anon_S8493,男,30,未婚,辽宁,本科,租房,私营企业,7,1032000,有,无,83,B-良好客户,50000,0-通过
0000999993884470,anon_S8384,男,30,未婚,陕西,本科,租房,私营企业,7,870000,有,无,83,B-良好客户,50000,0-通过
0000999993895051,anon_S9435,男,31,未婚,辽宁,本科,租房,私营企业,8,9000000,有,无,83,B-良好客户,50000,0-通过
0000999993887233,anon_S8655,男,29,未婚,江西,本科,租房,外资企业,6,1387950,有,无,83,B-良好客户,50000,0-通过
0000999993899522,anon_S9815,男,36,未婚,广东,硕士及以上,租房,其他企业,11,42000000,无,无,83,B-良好客户,50000,0-通过
0000999993866596,anon_S6601,男,40,未婚,广东,本科,自购房,个体户,17,188000,有,有,83,B-良好客户,50000,0-通过
0000999993894829,anon_S9412,男,31,未婚,山西,本科,租房,私营企业,8,8400515,有,无,83,B-良好客户,50000,0-通过
0000999993858268,anon_S5772,男,42,未婚,上海,本科,自购房,个体户,19,105000,有,有,83,B-良好客户,50000,0-通过
0000999993897569,anon_S9685,男,29,未婚,辽宁,本科,租房,私营企业,6,25000000,有,无,83,B-良好客户,50000,0-通过
0000999993895607,anon_S9489,女,31,已婚,浙江,本科,租房,个体户,8,11000000,有,无,83,B-良好客户,50000,0-通过
0000999993880930,anon_S8031,女,42,未婚,吉林,本科,自购房,个体户,19,480000,有,有,83,B-良好客户,50000,0-通过
0000999993874289,anon_S7367,女,40,未婚,黑龙江,本科,自购房,私营企业,17,334005,有,有,83,B-良好客户,50000,0-通过
0000999993891602,anon_S9091,女,30,未婚,重庆,本科,租房,私营企业,7,5202000,有,无,83,B-良好客户,50000,0-通过
0000999993885746,anon_S8510,男,29,未婚,天津,本科,租房,外资企业,6,1040000,有,无,83,B-良好客户,50000,0-通过
0000999993885768,anon_S8512,女,29,未婚,广东,本科,租房,私营企业,6,1040000,有,无,83,B-良好客户,50000,0-通过
0000999993887674,anon_S8699,女,31,离异,辽宁,本科,租房,私营企业,8,1410000,有,无,83,B-良好客户,50000,0-通过
0000999993895765,anon_S9505,男,31,未婚,山西,本科,租房,私营企业,8,11998000,有,无,83,B-良好客户,50000,0-通过
0000999993888770,anon_S8809,女,35,未婚,甘肃,硕士及以上,租房,私营企业,10,1656000,无,无,83,B-良好客户,50000,0-通过
0000999993888667,anon_S8798,男,31,已婚,贵州,本科,租房,私营企业,8,1627845,有,无,83,B-良好客户,50000,0-通过
0000999993886705,anon_S8606,女,36,已婚,宁夏,硕士及以上,租房,私营企业,11,1320000,无,无,83,B-良好客户,50000,0-通过
0000999993877440,anon_S7682,男,40,已婚,甘肃,本科,自购房,私营企业,17,400369,有,有,83,B-良好客户,50000,0-通过
0000999993895006,anon_S9430,男,31,未婚,海南,本科,租房,其他企业,8,9000000,有,无,83,B-良好客户,50000,0-通过
0000999993884389,anon_S8375,男,30,未婚,辽宁,本科,租房,个体户,7,862400,有,无,83,B-良好客户,50000,0-通过
0000999993894477,anon_S9377,男,31,未婚,宁夏,本科,租房,个体户,8,8114400,有,无,83,B-良好客户,50000,0-通过
0000999993873820,anon_S7321,男,43,离异,西藏,本科,自购房,私营企业,20,315204,有,有,83,B-良好客户,50000,0-通过
0000999993885928,anon_S8528,女,29,未婚,上海,本科,租房,私营企业,6,1071550,有,无,83,B-良好客户,50000,0-通过
0000999993885939,anon_S8529,男,29,未婚,浙江,本科,租房,私营企业,6,1092050,有,无,83,B-良好客户,50000,0-通过
0000999993863674,anon_S6309,男,40,未婚,黑龙江,本科,自购房,私营企业,17,150000,有,有,83,B-良好客户,50000,0-通过
0000999993888191,anon_S8751,男,30,未婚,北京,本科,租房,个体户,7,1470000,有,无,83,B-良好客户,50000,0-通过
0000999993895288,anon_S9457,男,31,未婚,广东,本科,租房,私营企业,8,10000000,有,无,83,B-良好客户,50000,0-通过
0000999993863776,anon_S6319,男,42,未婚,江苏,本科,自购房,私营企业,19,150000,有,有,83,B-良好客户,50000,0-通过
0000999993891884,anon_S9119,男,31,已婚,浙江,本科,租房,国有企业,8,5480000,有,无,83,B-良好客户,50000,0-通过
0000999993895404,anon_S9469,男,31,未婚,广东,本科,租房,私营企业,8,10000000,有,无,83,B-良好客户,50000,0-通过
0000999993884287,anon_S8365,男,30,未婚,辽宁,本科,租房,国有企业,7,855000,有,无,83,B-良好客户,50000,0-通过
0000999993895142,anon_S9443,男,31,未婚,四川,本科,租房,私营企业,8,9000000,有,无,83,B-良好客户,50000,0-通过
0000999993872146,anon_S7154,男,43,未婚,贵州,本科,自购房,私营企业,20,279820,有,有,83,B-良好客户,50000,0-通过
0000999993895277,anon_S9456,女,31,未婚,广东,本科,租房,国有企业,8,10000000,有,无,83,B-良好客户,50000,0-通过
0000999993887255,anon_S8657,女,30,未婚,上海,本科,租房,私营企业,7,1387950,有,无,83,B-良好客户,50000,0-通过
0000999993885826,anon_S8518,女,29,未婚,青海,本科,租房,私营企业,6,1065000,有,无,83,B-良好客户,50000,0-通过
0000999993881128,anon_S8050,女,41,已婚,宁夏,本科,自购房,私营企业,18,483000,有,有,83,B-良好客户,50000,0-通过
0000999993886046,anon_S8540,女,29,未婚,上海,本科,租房,私营企业,6,1150000,有,无,83,B-良好客户,50000,0-通过
0000999993882439,anon_S8180,女,31,已婚,重庆,本科,租房,私营企业,8,514398,有,无,83,B-良好客户,50000,0-通过
0000999993895391,anon_S9468,男,31,未婚,重庆,本科,租房,私营企业,8,10000000,有,无,83,B-良好客户,50000,0-通过
0000999993882462,anon_S8183,男,31,离异,河北,本科,租房,个体户,8,514398,有,无,83,B-良好客户,50000,0-通过
0000999993884684,anon_S8405,女,30,未婚,河北,本科,租房,私营企业,7,894700,有,无,83,B-良好客户,50000,0-通过
0000999993897944,anon_S9640,女,34,已婚,重庆,硕士及以上,租房,其他企业,9,28000000,无,无,83,B-良好客户,50000,0-通过
0000999993897514,anon_S9680,男,29,未婚,湖北,本科,租房,私营企业,6,24840000,有,无,83,B-良好客户,50000,0-通过
0000999993884594,anon_S8396,男,30,未婚,吉林,本科,租房,其他企业,7,890836,有,无,83,B-良好客户,50000,0-通过
0000999993892786,anon_S9208,女,31,未婚,江苏,本科,租房,个体户,8,6350000,有,无,83,B-良好客户,50000,0-通过
0000999993884583,anon_S8395,男,30,未婚,陕西,本科,租房,私营企业,7,890836,有,无,83,B-良好客户,50000,0-通过
0000999993892516,anon_S9181,男,30,未婚,吉林,本科,租房,私营企业,7,6000000,有,无,83,B-良好客户,50000,0-通过
0000999993873569,anon_S7295,男,43,已婚,湖南,本科,自购房,私营企业,20,309520,有,有,83,B-良好客户,50000,0-通过
0000999993897503,anon_S9679,男,29,未婚,广东,本科,租房,私营企业,6,24840000,有,无,83,B-良好客户,50000,0-通过
0000999993887288,anon_S8660,男,30,未婚,黑龙江,本科,租房,私营企业,7,1387950,有,无,83,B-良好客户,50000,0-通过
0000999993895040,anon_S9434,男,31,未婚,新疆,本科,租房,私营企业,8,9000000,有,无,83,B-良好客户,50000,0-通过
0000999993891136,anon_S9044,男,30,未婚,上海,本科,租房,私营企业,7,4920000,有,无,83,B-良好客户,50000,0-通过
0000999993873434,anon_S7282,男,40,未婚,湖南,本科,自购房,私营企业,17,309208,有,有,83,B-良好客户,50000,0-通过
0000999993887266,anon_S8658,男,31,未婚,浙江,本科,租房,私营企业,8,1387950,有,无,83,B-良好客户,50000,0-通过
0000999993855018,anon_S5450,男,41,未婚,重庆,本科,自购房,个体户,18,85000,有,有,83,B-良好客户,50000,0-通过
0000999993884561,anon_S8393,男,30,已婚,湖北,本科,租房,私营企业,7,890836,有,无,83,B-良好客户,50000,0-通过
0000999993884550,anon_S8392,女,30,未婚,甘肃,本科,租房,私营企业,7,873000,有,无,83,B-良好客户,50000,0-通过
0000999993894761,anon_S9406,男,31,未婚,湖北,本科,租房,外资企业,8,8400515,有,无,83,B-良好客户,50000,0-通过
0000999993894670,anon_S9397,男,31,未婚,辽宁,本科,租房,个体户,8,8400000,有,无,83,B-良好客户,50000,0-通过
0000999993883953,anon_S8332,女,31,未婚,北京,本科,租房,私营企业,8,832000,有,无,83,B-良好客户,50000,0-通过
0000999993886909,anon_S8625,男,29,未婚,北京,本科,租房,私营企业,6,1340050,有,无,83,B-良好客户,50000,0-通过
0000999993894080,anon_S9338,男,31,未婚,内蒙古,本科,租房,私营企业,8,7962400,有,无,83,B-良好客户,50000,0-通过
0000999993894182,anon_S9348,女,31,已婚,安徽,本科,租房,私营企业,8,8000000,有,无,83,B-良好客户,50000,0-通过
0000999993894319,anon_S9361,女,30,未婚,湖南,本科,租房,外资企业,7,8000000,有,无,83,B-良好客户,50000,0-通过
0000999993885145,anon_S8451,男,31,已婚,上海,本科,租房,私营企业,8,980000,有,无,83,B-良好客户,50000,0-通过
0000999993894397,anon_S9369,男,29,未婚,河北,本科,租房,个体户,6,8000000,有,无,83,B-良好客户,50000,0-通过
0000999993894400,anon_S9370,女,29,已婚,广东,本科,租房,个体户,6,8000000,有,无,83,B-良好客户,50000,0-通过
0000999993894411,anon_S9371,男,30,已婚,北京,本科,租房,私营企业,7,8000000,有,无,83,B-良好客户,50000,0-通过
0000999993894422,anon_S9372,男,31,未婚,青海,本科,租房,外资企业,8,8114400,有,无,83,B-良好客户,50000,0-通过
0000999993857208,anon_S5667,女,47,未婚,宁夏,大专,自购房,国有企业,27,98000,有,有,84,B-良好客户,50000,0-通过
0000999993878681,anon_S7806,女,29,离异,青海,硕士及以上,自购房,国有企业,4,435000,有,有,84,B-良好客户,50000,0-通过
0000999993885429,anon_S8478,女,35,离异,重庆,本科,租房,个体户,12,999000,有,无,84,B-良好客户,50000,0-通过
0000999993861644,anon_S6106,女,43,已婚,青海,大专,自购房,国有企业,23,130000,有,有,84,B-良好客户,50000,0-通过
0000999993874799,anon_S7418,女,32,已婚,青海,硕士及以上,自购房,私营企业,7,342000,有,有,84,B-良好客户,50000,0-通过
0000999993874608,anon_S7399,男,46,未婚,天津,本科,自购房,个体户,23,340000,有,有,84,B-良好客户,50000,0-通过
0000999993862207,anon_S6162,男,46,已婚,广东,本科,自购房,外资企业,23,138000,有,有,84,B-良好客户,50000,0-通过
0000999993874518,anon_S7390,男,29,未婚,江苏,硕士及以上,自购房,私营企业,4,339090,有,有,84,B-良好客户,50000,0-通过
0000999993862376,anon_S6179,男,31,已婚,安徽,硕士及以上,自购房,私营企业,6,140021,有,有,84,B-良好客户,50000,0-通过
0000999993857832,anon_S5730,男,29,未婚,广东,硕士及以上,自购房,私营企业,4,102000,有,有,84,B-良好客户,50000,0-通过
